student_id,gender,school_type,location,extracurricular,parent_education,income_level,study_hours_per_day,attendance_pct,sleep_hours,math_score,science_score,english_score,social_score,average_score,grade
STU1117,Female,Private,Rural,Coding,Primary,High,1.7,79.8,7.4,54.1,37.9,55.6,52.6,50.05,D
STU1118,Female,Private,Rural,Sports,Graduate,Low,5.5,68.6,5.1,69.9,68.0,70.1,69.9,69.47,C
STU1119,Male,Semi-Private,Rural,Music,Graduate,Low,4.8,51.2,4.6,80.5,77.4,50.0,96.0,75.97,B
STU1120,Female,Private,Urban,Coding,Post-Graduate,Middle,6.7,80.9,4.1,85.8,81.9,70.2,69.2,76.77,B
STU1121,Female,Semi-Private,Rural,Dance,Graduate,High,3.4,80.6,,75.4,77.2,72.9,70.0,73.88,B
STU1122,Female,Government,Urban,None,Secondary,Middle,4.1,86.9,5.8,69.0,79.9,54.8,62.1,66.45,C
STU1123,Female,Government,Semi-Urban,Art,Graduate,High,4.3,77.9,6.4,88.3,80.1,81.7,75.0,81.27,A
STU1124,Male,Private,Urban,Coding,Secondary,Low,4.2,65.0,8.7,74.7,68.9,71.6,64.7,69.98,C
STU1125,Female,Government,Semi-Urban,Music,Primary,Low,4.4,96.3,7.6,67.1,66.2,57.5,60.9,62.92,C
STU1126,Female,Government,Rural,None,Graduate,Low,3.5,73.9,7.0,73.8,78.1,67.8,68.4,72.03,B
STU1127,Male,Government,Urban,Music,Post-Graduate,Middle,1.3,66.4,7.2,74.1,71.8,66.4,69.9,70.55,B
STU1128,Male,Private,Semi-Urban,Dance,Post-Graduate,High,4.4,95.5,6.2,91.3,94.8,86.2,84.5,89.2,A
STU1129,Female,Semi-Private,Urban,Sports,Graduate,Middle,4.9,98.4,6.4,65.0,56.4,58.0,50.2,57.4,D
STU1130,Male,Government,Urban,Coding,Secondary,Low,3.5,44.8,5.3,66.9,67.2,46.8,56.8,59.43,D
STU1131,Male,Semi-Private,Rural,Sports,No Schooling,,7.7,66.9,7.9,66.6,66.5,65.7,65.1,65.97,C
STU1132,Female,Private,Semi-Urban,Coding,Secondary,Low,3.3,75.8,,63.8,73.2,58.6,69.1,66.18,C
STU1133,Male,Semi-Private,Urban,Coding,Post-Graduate,Middle,3.1,81.3,8.6,74.6,81.4,72.4,71.0,74.85,B
STU1134,Female,Semi-Private,Semi-Urban,Music,Graduate,Low,4.7,85.9,7.0,81.3,82.0,67.0,70.9,75.3,B
STU1135,Male,Semi-Private,Urban,Art,Graduate,High,4.4,100.0,8.1,93.9,88.2,82.3,86.4,87.7,A
STU1136,Female,Government,Urban,Dance,Graduate,High,1.6,64.9,7.7,45.5,31.5,39.3,46.2,40.62,F
STU1137,Male,Government,Urban,None,Graduate,Middle,5.2,79.9,7.2,76.8,71.5,77.2,62.1,71.9,B
STU1138,Male,Private,Urban,Dance,Graduate,Low,3.3,60.3,7.4,87.8,100.0,84.7,77.0,87.38,A
STU1139,Female,Government,Semi-Urban,Art,Secondary,Low,5.9,80.7,5.4,74.0,63.1,79.6,68.4,71.28,B
STU1140,Female,Semi-Private,Semi-Urban,None,Secondary,Low,4.6,97.9,6.4,85.5,80.0,76.4,81.4,80.82,A
STU1141,Female,Semi-Private,Rural,Art,,Middle,3.6,44.5,6.2,78.2,79.0,61.1,80.5,74.7,B
STU1142,Female,Semi-Private,Semi-Urban,Dance,Secondary,Low,5.9,60.8,5.2,71.3,78.9,56.9,77.6,71.18,B
STU1143,Female,Government,Rural,Dance,Graduate,,3.2,87.4,7.7,75.9,68.2,76.5,57.0,69.4,C
STU1144,Male,Government,Rural,Music,Graduate,High,2.0,87.7,7.8,68.5,71.3,73.5,61.5,68.7,C
STU1145,Female,Government,Urban,Coding,Graduate,Low,2.0,68.0,4.0,61.1,56.4,46.0,67.4,57.72,D
STU1146,Female,Government,Urban,Art,No Schooling,Middle,4.4,87.8,,79.5,72.2,68.2,77.0,74.22,B
STU1147,Male,Government,Rural,Sports,Primary,Middle,6.7,93.7,6.6,75.4,71.8,59.9,74.1,70.3,B
STU1148,Female,Government,Rural,Art,Secondary,Middle,3.8,84.6,6.3,81.4,81.1,89.9,68.0,80.1,A
STU1149,Female,Government,Urban,Art,Graduate,Low,5.1,95.5,5.0,75.7,68.1,72.1,63.7,69.9,C
STU1150,Male,Government,Semi-Urban,None,Post-Graduate,Low,4.5,81.9,7.1,76.9,83.6,63.0,74.1,74.4,B
STU1151,Male,Semi-Private,Rural,Coding,No Schooling,Middle,3.4,74.9,7.0,64.3,73.0,51.9,56.1,61.32,C
STU1152,Male,Private,Rural,None,,Low,1.5,81.4,6.5,80.2,75.9,84.5,64.2,76.2,B
STU1153,Female,Private,Urban,Music,Post-Graduate,Middle,4.2,88.1,8.0,81.3,86.0,78.9,73.8,80.0,A
STU1154,Female,Private,Rural,Sports,Secondary,High,5.2,58.7,7.9,82.0,72.8,74.7,72.2,75.42,B
STU1155,Female,Government,Rural,Dance,Post-Graduate,Middle,4.7,81.2,4.8,81.5,80.4,70.5,79.3,77.92,B
STU1156,Female,Semi-Private,Rural,Sports,Secondary,High,3.5,76.5,7.9,75.0,80.0,65.2,70.9,72.78,B
STU1157,Male,Government,Rural,Sports,Post-Graduate,Middle,3.2,71.6,5.9,88.3,92.6,68.6,92.2,85.42,A
STU1158,Female,Private,Urban,Sports,Secondary,,3.0,64.4,6.7,71.2,72.1,59.6,58.0,65.22,C
STU1159,Female,Government,Semi-Urban,Music,Secondary,High,3.0,55.4,9.0,82.9,90.1,71.5,74.6,79.78,B
STU1160,Female,Semi-Private,Urban,Music,Secondary,Middle,4.1,71.8,6.9,81.6,77.2,73.0,77.2,77.25,B
STU1161,Female,Semi-Private,Rural,Sports,Post-Graduate,High,3.8,70.9,8.2,67.0,67.5,61.0,65.3,65.2,C
STU1162,Female,Government,Rural,Dance,Secondary,,4.8,89.3,6.7,64.1,64.4,66.8,61.1,64.1,C
STU1163,Male,Semi-Private,Semi-Urban,Dance,Graduate,High,2.5,91.6,8.1,83.0,85.5,69.4,62.2,75.03,B
STU1164,Male,Private,Rural,Dance,Secondary,,4.0,67.8,6.9,70.6,74.2,75.9,50.7,67.85,C
STU1165,Male,Private,Semi-Urban,Music,Post-Graduate,Low,3.9,67.7,6.7,85.2,77.4,76.2,68.6,76.85,B
STU1166,Female,Government,Semi-Urban,None,Primary,Low,3.2,71.3,7.1,56.3,60.4,55.4,56.5,57.15,D
STU1167,Male,Government,Urban,Dance,Secondary,Low,4.5,91.4,5.7,69.1,61.9,71.8,50.0,63.2,C
STU1168,Female,Semi-Private,Rural,None,Primary,Middle,2.7,69.9,6.4,63.0,68.5,62.6,63.0,64.28,C
STU1169,Male,Government,Semi-Urban,Sports,Graduate,Low,5.8,100.0,7.7,89.3,99.8,86.6,77.3,88.25,A
STU1170,Female,Semi-Private,Semi-Urban,Dance,Secondary,Middle,4.6,79.5,8.0,73.9,70.9,62.8,64.8,68.1,C
STU1171,Female,Government,Urban,Sports,Primary,,4.8,83.3,5.9,80.5,74.9,71.9,86.0,78.32,B
STU1172,Female,Government,Rural,Sports,Graduate,Middle,3.9,72.4,9.1,62.4,72.4,63.7,70.4,67.22,C
STU1173,Male,Private,Urban,Coding,Secondary,High,3.5,97.4,9.2,87.3,86.9,85.1,73.1,83.1,A
STU1174,Male,Government,Semi-Urban,Art,,Low,2.9,83.2,5.9,68.1,60.0,64.1,67.9,65.03,C
STU1175,Male,Semi-Private,Urban,Sports,Secondary,Low,2.8,72.2,6.5,59.0,53.5,60.8,55.5,57.2,D
STU1176,Male,Government,Urban,Sports,Secondary,Low,1.7,62.2,7.0,53.8,48.6,44.0,57.0,50.85,D
STU1177,Female,Government,Urban,Coding,No Schooling,Low,4.1,86.2,8.5,64.6,71.8,65.1,56.9,64.6,C
STU1178,Male,Private,Urban,Music,Graduate,Middle,5.0,70.3,7.7,93.0,86.9,91.3,73.1,86.07,A
STU1179,Male,Private,Semi-Urban,Sports,Secondary,High,2.2,75.9,6.6,71.8,57.7,66.0,65.1,65.15,C
STU1180,Female,Semi-Private,Urban,Dance,Graduate,Middle,6.0,66.8,5.5,96.9,96.6,88.7,91.2,93.35,A+
STU1181,Male,Government,Urban,Music,Primary,Middle,1.6,66.9,4.7,53.6,55.4,34.2,49.9,48.28,F
STU1182,Male,Private,Urban,Art,Graduate,High,5.3,70.7,7.3,84.8,88.2,88.1,81.6,85.68,A
STU1183,Female,Private,Semi-Urban,Art,Post-Graduate,High,2.7,77.2,9.2,92.1,75.8,86.0,90.6,86.12,A
STU1184,Female,Government,Urban,Sports,Secondary,High,5.6,63.7,,60.5,59.4,61.0,64.7,61.4,C
STU1185,Female,Private,Urban,None,Primary,High,5.1,75.0,7.5,87.9,85.3,82.3,81.6,84.28,A
STU1186,Male,Semi-Private,Urban,Art,,Middle,8.0,69.4,7.3,75.7,78.2,73.0,59.3,71.55,B
STU1187,Male,Government,Rural,Art,,Low,3.1,76.5,,70.7,58.8,68.2,50.7,62.1,C
STU1188,Female,Government,Semi-Urban,Coding,Secondary,Middle,0.6,89.0,8.9,62.6,63.5,70.0,62.2,64.58,C
STU1189,Male,Private,Semi-Urban,Art,Post-Graduate,Low,1.2,80.5,6.1,71.2,72.3,85.3,70.4,74.8,B
STU1190,Male,Private,Semi-Urban,Dance,Secondary,Low,3.7,70.7,,97.5,100.0,96.6,86.1,95.05,A+
STU1191,Female,Government,Urban,None,Secondary,High,4.2,77.4,7.6,70.9,73.0,75.2,66.6,71.43,B
STU1192,Female,Government,Semi-Urban,Sports,Secondary,Middle,2.9,85.2,6.1,67.8,72.0,59.0,61.6,65.1,C
STU1193,Female,Government,Urban,Coding,Primary,Middle,4.5,86.4,5.4,64.1,56.7,57.7,59.8,59.58,D
STU1194,Female,Semi-Private,Rural,Coding,Graduate,Middle,5.3,80.5,8.2,70.3,69.7,67.7,66.9,68.65,C
STU1195,Male,Private,Rural,Coding,Graduate,Middle,4.9,99.6,7.2,97.7,100.0,92.3,92.5,95.62,A+
STU1196,Female,Government,Urban,Sports,Graduate,Middle,3.9,67.4,8.2,67.0,64.0,64.9,62.4,64.58,C
STU1197,Female,Government,Urban,Music,Graduate,High,2.7,84.3,6.6,71.6,76.2,58.1,65.4,67.82,C
STU1198,Male,Government,Semi-Urban,Dance,Graduate,High,5.2,77.2,6.5,67.2,61.4,58.8,60.8,62.05,C
STU1199,Female,Government,Semi-Urban,Coding,Graduate,Low,6.1,90.2,7.3,86.9,85.5,75.9,79.1,81.85,A
STU1200,Male,Private,Urban,None,Primary,Low,3.1,78.1,7.4,70.4,60.7,68.5,50.3,62.48,C
STU1201,Male,Private,Urban,Music,Secondary,Middle,2.2,100.0,6.2,64.4,63.8,57.2,65.9,62.82,C
STU1202,Female,Private,Semi-Urban,None,Primary,Middle,5.7,79.1,6.1,78.6,73.5,70.2,69.5,72.95,B
STU1203,Female,Government,Urban,Art,,Middle,4.5,86.8,8.1,75.1,81.9,66.7,62.6,71.58,B
STU1204,Male,Government,Semi-Urban,None,Graduate,Middle,4.5,75.6,7.4,77.3,89.5,75.7,79.5,80.5,A
STU1205,Male,Private,Semi-Urban,Coding,Graduate,Middle,6.6,82.1,7.3,93.3,82.9,93.9,80.7,87.7,A
STU1206,Male,Private,Semi-Urban,Music,Graduate,High,1.3,70.7,4.6,71.8,64.3,59.6,58.1,63.45,C
STU1207,Female,Government,Semi-Urban,Dance,,Middle,3.7,83.2,7.3,72.0,77.5,72.3,70.8,73.15,B
STU1208,Female,Private,Semi-Urban,Coding,Secondary,Low,4.6,54.4,7.4,71.2,66.6,58.3,61.6,64.43,C
STU1209,Female,Government,Semi-Urban,Dance,Secondary,High,7.0,71.5,6.6,85.6,85.1,83.0,73.9,81.9,A
STU1210,Male,Government,Semi-Urban,Art,Graduate,Middle,3.9,69.7,7.7,69.2,78.2,53.7,69.4,67.62,C
STU1211,Male,Private,Rural,Sports,Primary,High,3.3,100.0,6.2,73.7,82.9,78.7,73.9,77.3,B
STU1212,Male,Government,Urban,Music,Graduate,,4.3,69.3,7.4,85.1,77.2,75.1,66.7,76.03,B
STU1213,Female,Semi-Private,Rural,Sports,Secondary,Low,5.1,72.2,5.2,85.6,97.2,79.5,75.9,84.55,A
STU1214,Female,Semi-Private,Semi-Urban,Art,Graduate,Middle,5.8,68.9,8.1,81.0,85.0,74.8,62.7,75.88,B
STU1215,Female,Government,Semi-Urban,None,Post-Graduate,Middle,6.2,82.9,6.1,80.4,86.4,84.2,69.3,80.08,A
STU1216,Female,Semi-Private,Rural,None,Secondary,High,1.1,74.0,7.5,61.5,57.5,52.0,51.7,55.68,D
STU1217,Female,Private,Rural,Art,Secondary,Middle,2.8,72.5,8.5,66.2,61.5,60.8,68.3,64.2,C
STU1218,Female,Semi-Private,Semi-Urban,Dance,Secondary,Low,5.3,100.0,,89.5,79.0,82.3,71.9,80.68,A
STU1219,Female,Semi-Private,Urban,Music,Primary,Low,4.4,79.8,7.5,86.9,79.4,86.7,81.3,83.58,A
STU1220,Female,Semi-Private,Urban,Art,Graduate,Middle,4.7,86.1,8.0,84.9,89.0,71.1,73.8,79.7,B
STU1221,Female,Government,Urban,Art,Secondary,Middle,3.1,82.9,,79.3,82.0,55.3,60.3,69.23,C
STU1222,Female,Private,Semi-Urban,Music,Primary,Low,4.4,67.9,7.1,81.7,86.4,65.3,67.6,75.25,B
STU1223,Female,Private,Urban,Coding,Graduate,Middle,3.7,71.1,8.2,67.6,69.0,68.3,53.0,64.47,C
STU1224,Female,Government,Urban,Dance,Secondary,Middle,4.7,64.5,5.6,79.7,79.5,73.4,66.0,74.65,B
STU1225,Male,Semi-Private,Urban,Dance,Graduate,High,4.8,63.3,6.1,74.3,70.1,67.6,60.4,68.1,C
STU1226,Female,Semi-Private,Rural,Music,Secondary,Middle,4.5,78.4,8.8,76.9,75.2,63.6,67.2,70.73,B
STU1227,Female,Semi-Private,Rural,Sports,Secondary,Middle,4.4,79.2,6.7,67.8,73.2,63.2,68.9,68.28,C
STU1228,Female,Private,Urban,Coding,Secondary,Middle,3.7,76.5,6.4,63.4,68.3,63.0,52.8,61.88,C
STU1229,Male,Government,Urban,None,Secondary,Middle,6.4,82.5,6.7,71.7,73.2,65.0,57.4,66.82,C
STU1230,Female,Private,Rural,Music,,High,5.7,76.0,6.1,92.5,86.9,94.0,77.8,87.8,A
STU1231,Female,Private,Rural,Dance,Primary,Middle,4.1,92.9,6.8,79.9,77.0,79.7,69.8,76.6,B
STU1232,Female,Private,Rural,Coding,No Schooling,Middle,5.3,72.0,5.7,82.7,74.6,74.2,68.7,75.05,B
STU1233,Female,Government,Semi-Urban,Sports,Secondary,Middle,7.0,89.8,6.3,82.3,80.1,80.5,64.8,76.92,B
STU1234,Female,Government,Rural,Art,Primary,Middle,2.6,87.1,7.1,64.4,54.4,60.3,64.8,60.98,C
STU1235,Male,Private,Rural,Art,Graduate,Low,3.0,47.2,8.9,68.1,66.1,65.3,66.5,66.5,C
STU1236,Male,Government,Urban,Art,Secondary,Middle,4.1,59.9,6.9,81.5,77.5,72.4,72.5,75.97,B
STU1237,Female,Private,Urban,None,Secondary,Middle,4.5,57.3,4.9,91.7,91.6,84.4,91.9,89.9,A
STU1238,Male,Private,Urban,Coding,Secondary,Middle,3.2,81.6,8.2,79.1,74.4,60.3,88.6,75.6,B
STU1239,Female,Government,Urban,Dance,Secondary,,5.1,65.0,8.0,58.2,62.6,48.1,63.9,58.2,D
STU1240,Female,Private,Rural,Sports,Secondary,,3.9,90.5,6.0,83.8,73.9,85.7,60.3,75.92,B
STU1241,Male,Private,Urban,Dance,Graduate,Middle,5.6,64.9,7.9,73.7,64.1,65.1,69.1,68.0,C
STU1242,Female,Semi-Private,Semi-Urban,Coding,Post-Graduate,Low,3.0,80.1,6.8,66.8,65.2,53.4,56.0,60.35,C
STU1243,Female,Government,Urban,None,Secondary,Low,2.7,65.8,8.7,70.3,71.9,78.0,61.7,70.47,B
STU1244,Male,Private,Semi-Urban,None,Secondary,Low,3.7,84.9,9.9,72.2,69.7,64.0,54.5,65.1,C
STU1245,Male,Semi-Private,Rural,Coding,Graduate,High,3.8,74.2,7.5,71.3,69.3,69.9,66.9,69.35,C
STU1246,Male,Government,Urban,Music,No Schooling,,2.7,72.6,7.9,66.0,66.6,57.0,72.9,65.62,C
STU1247,Female,Government,Rural,Coding,Secondary,Low,4.2,69.7,8.9,71.3,74.3,73.0,64.6,70.8,B
STU1248,Male,Private,Urban,Dance,Secondary,Middle,3.0,64.7,8.2,78.5,75.9,71.8,77.9,76.03,B
STU1249,Male,Government,Semi-Urban,Art,,Middle,6.8,82.3,7.5,95.3,96.4,72.6,86.6,87.72,A
STU1250,Female,Private,Semi-Urban,Music,Primary,Low,3.9,69.8,6.9,69.4,75.3,80.6,68.9,73.55,B
STU1251,Male,Semi-Private,Rural,Dance,Secondary,Middle,4.6,100.0,,82.5,74.3,70.5,58.1,71.35,B
STU1252,Female,Government,Semi-Urban,Music,Graduate,High,2.1,97.1,6.7,81.7,89.3,71.9,76.4,79.82,B
STU1253,Female,Government,Urban,Music,Graduate,High,4.8,74.8,6.7,66.0,73.1,51.4,66.7,64.3,C
STU1254,Female,Government,Urban,Coding,Graduate,Middle,2.8,73.1,7.0,66.0,61.0,46.7,72.7,61.6,C
STU1255,Male,Government,Urban,Sports,Graduate,Low,5.4,75.7,4.8,82.2,85.3,83.6,63.7,78.7,B
STU1256,Female,Private,Urban,Music,Secondary,Middle,1.7,96.0,6.6,65.4,56.2,62.3,71.8,63.92,C
STU1257,Male,Government,Rural,Coding,Primary,High,4.0,100.0,6.7,71.8,73.6,50.5,63.1,64.75,C
STU1258,Male,Semi-Private,Rural,None,Primary,Low,5.5,54.4,5.3,68.1,76.3,59.9,63.8,67.02,C
STU1259,Female,Private,Rural,Art,Post-Graduate,Middle,4.3,94.0,7.5,82.4,76.1,78.1,80.5,79.28,B
STU1260,Female,Government,Rural,Sports,Graduate,Middle,3.8,74.5,8.1,79.9,75.3,77.7,78.4,77.82,B
STU1261,Male,Government,Urban,Music,Graduate,Low,6.0,68.1,7.0,83.0,85.2,68.5,62.3,74.75,B
STU1262,Female,Government,Semi-Urban,Sports,Post-Graduate,Middle,2.8,91.4,5.5,79.0,76.9,68.0,72.0,73.97,B
STU1263,Male,Government,Urban,Coding,,Low,2.2,79.0,6.9,72.1,73.2,60.9,58.3,66.12,C
STU1264,Male,Government,Urban,Art,Graduate,High,2.4,94.4,7.9,66.9,81.6,58.9,61.9,67.32,C
STU1265,Female,Private,Urban,Art,Graduate,Low,2.5,89.4,7.8,79.8,77.3,74.6,67.6,74.82,B
STU1266,Female,Private,Urban,Sports,Secondary,Middle,4.6,82.0,6.9,74.6,65.2,74.9,56.1,67.7,C
STU1267,Male,Semi-Private,Urban,Dance,Post-Graduate,High,3.5,97.5,7.5,89.2,85.2,82.7,72.3,82.35,A
STU1268,Male,Private,Urban,Art,Graduate,High,5.5,76.2,6.2,78.5,79.6,73.9,74.7,76.68,B
STU1269,Female,Government,Semi-Urban,None,Secondary,Middle,4.7,64.8,7.9,64.1,56.4,57.9,61.7,60.03,C
STU1270,Female,Private,Rural,None,Secondary,Low,4.5,100.0,6.5,76.3,72.2,60.5,61.3,67.58,C
STU1271,Female,Government,Rural,Music,Graduate,Low,1.4,75.2,6.1,65.0,72.1,59.1,56.0,63.05,C
STU1272,Male,Government,Urban,Dance,Secondary,Middle,4.9,80.1,8.1,69.6,79.4,60.8,65.4,68.8,C
STU1273,Female,Private,Urban,Dance,No Schooling,High,5.9,71.3,,81.2,78.8,68.5,75.0,75.88,B
STU1274,Male,Private,Urban,Coding,Secondary,Low,4.2,79.2,7.1,74.1,71.9,68.1,72.0,71.53,B
STU1275,Male,Private,Rural,Music,Graduate,Middle,2.5,81.8,7.6,71.8,64.4,53.5,67.1,64.2,C
STU1276,Female,Semi-Private,Rural,Art,Secondary,Low,1.7,64.7,6.9,67.5,69.0,58.7,66.1,65.32,C
STU1277,Female,Semi-Private,Urban,Sports,Graduate,Low,5.5,64.9,5.9,77.4,91.7,65.3,69.5,75.98,B
STU1278,Female,Government,Rural,Dance,Graduate,Middle,4.2,67.4,6.7,92.8,90.6,77.2,85.7,86.57,A
STU1279,Female,Private,Urban,Dance,Post-Graduate,Low,2.0,76.5,5.2,84.5,82.5,81.5,86.8,83.82,A
STU1280,Male,Semi-Private,Urban,Coding,Graduate,Middle,4.6,83.2,8.4,80.6,83.6,74.5,83.5,80.55,A
STU1281,Female,Private,Semi-Urban,Art,,Middle,4.0,93.6,5.7,95.1,92.4,89.6,84.3,90.35,A+
STU1282,Male,Private,Urban,Coding,Secondary,Low,6.4,100.0,9.3,98.2,95.6,91.9,78.4,91.02,A+
STU1283,Male,Semi-Private,Semi-Urban,Sports,Primary,Middle,2.8,80.2,6.1,68.9,77.2,55.7,72.5,68.58,C
STU1284,Male,Government,Rural,None,Graduate,Low,4.6,72.6,7.7,96.7,88.9,95.9,68.9,87.6,A
STU1285,Male,Government,Urban,Dance,No Schooling,Middle,5.8,49.4,9.3,72.5,66.0,62.8,69.6,67.72,C
STU1286,Female,Private,Semi-Urban,Coding,Secondary,Middle,4.7,81.1,7.3,72.4,76.3,75.6,69.3,73.4,B
STU1287,Male,Private,Urban,Art,Primary,High,3.8,76.0,6.6,71.9,71.0,63.1,65.9,67.97,C
STU1288,Female,Government,Urban,Coding,Primary,Low,3.5,73.7,7.0,48.9,42.4,36.4,49.9,44.4,F
STU1289,Female,Government,Urban,Dance,Post-Graduate,Middle,3.5,70.1,6.0,60.8,62.5,48.3,47.4,54.75,D
STU1290,Male,Government,Urban,None,,Middle,3.2,70.5,4.6,91.6,89.6,90.4,73.9,86.38,A
STU1291,Male,Private,Urban,Music,Graduate,Middle,2.9,81.9,7.7,89.9,90.9,85.8,71.0,84.4,A
STU1292,Male,Government,Rural,Coding,Secondary,Middle,5.7,85.7,4.6,61.8,60.1,51.6,49.3,55.7,D
STU1293,Female,Government,Urban,Art,Secondary,Middle,5.6,77.7,5.4,73.3,64.4,69.1,61.7,67.12,C
STU1294,Male,Government,Urban,Sports,Secondary,Middle,5.1,87.4,7.1,70.9,77.3,73.0,63.5,71.18,B
STU1295,Male,Government,Urban,Music,Secondary,Low,4.3,93.4,6.2,93.8,100.0,97.8,90.0,95.4,A+
STU1296,Male,Government,Urban,Coding,Graduate,High,4.3,76.9,7.6,53.4,47.9,51.6,64.4,54.32,D
STU1297,Male,Government,Semi-Urban,Sports,Primary,High,1.7,92.7,8.9,56.6,66.3,55.7,47.5,56.53,D
STU1298,Female,Private,Rural,None,Secondary,Low,5.0,66.6,6.7,74.3,73.7,66.9,66.9,70.45,B
STU1299,Male,Private,Rural,Sports,Secondary,Middle,4.0,81.5,6.3,73.6,55.4,67.7,67.6,66.07,C
STU1300,Male,Government,Urban,Dance,Secondary,Low,2.2,73.4,9.1,64.3,66.9,64.3,53.2,62.18,C
STU1301,Female,Private,Rural,None,Graduate,High,5.6,83.9,7.8,94.7,81.5,76.8,80.5,83.38,A
STU1302,Female,Semi-Private,Urban,Music,Graduate,Middle,3.8,52.1,8.1,66.7,63.8,66.9,73.2,67.65,C
STU1303,Male,Government,Urban,Dance,Secondary,Middle,5.1,92.1,8.0,74.1,78.3,64.9,75.7,73.25,B
STU1304,Female,Semi-Private,Rural,Coding,Secondary,Middle,4.7,77.4,6.7,67.9,70.8,56.8,71.6,66.78,C
STU1305,Male,Government,Rural,Dance,Post-Graduate,Middle,2.6,83.2,,65.5,61.2,54.8,64.3,61.45,C
STU1306,Female,Government,Urban,None,Graduate,Middle,5.1,68.6,5.9,76.3,80.1,85.1,75.0,79.12,B
STU1307,Male,Government,Rural,Sports,Secondary,Middle,3.0,98.0,7.9,74.2,79.6,78.4,69.9,75.53,B
STU1308,Male,Private,Semi-Urban,Coding,Secondary,Middle,1.5,82.1,7.5,57.2,53.6,46.7,64.9,55.6,D
STU1309,Female,Government,Rural,Sports,Primary,Low,5.1,73.4,7.8,62.2,60.2,60.0,37.3,54.92,D
STU1310,Male,Private,Urban,Music,Graduate,Middle,4.3,52.8,4.8,74.9,76.1,70.5,60.3,70.45,B
STU1311,Female,Semi-Private,Urban,None,Secondary,Middle,4.2,73.8,8.1,70.3,63.4,78.6,53.9,66.55,C
STU1312,Female,Government,Urban,Music,,,5.1,50.2,6.4,67.2,62.3,58.6,57.0,61.28,C
STU1313,Male,Semi-Private,Rural,Art,Graduate,Low,2.3,79.5,4.5,51.7,57.7,31.2,49.7,47.58,F
STU1314,Male,Government,Semi-Urban,None,Graduate,Low,2.6,85.1,5.4,77.4,91.2,69.8,68.9,76.83,B
STU1315,Male,Semi-Private,Urban,Art,Secondary,Low,2.3,86.5,6.4,69.6,73.2,62.0,57.7,65.62,C
STU1316,Female,Semi-Private,Urban,Music,Secondary,Middle,3.3,67.7,6.1,91.9,93.5,86.8,82.7,88.72,A
STU1317,Male,Government,Semi-Urban,Art,Graduate,Middle,4.5,70.4,7.0,76.6,87.6,77.0,71.7,78.22,B
STU1318,Male,Private,Rural,Art,Secondary,Middle,7.1,76.9,7.6,90.7,85.1,91.3,84.3,87.85,A
STU1319,Female,Government,Rural,Dance,Graduate,Middle,3.6,71.4,6.9,62.2,62.7,66.8,63.1,63.7,C
STU1320,Male,Government,Semi-Urban,Dance,Primary,Middle,4.2,58.1,6.4,57.6,62.6,59.2,49.7,57.28,D
STU1321,Female,Private,Urban,Music,Post-Graduate,High,1.9,70.6,7.2,84.2,79.2,85.0,82.4,82.7,A
STU1322,Female,Private,Rural,Music,Secondary,Middle,3.2,82.8,7.2,74.9,65.1,57.7,67.4,66.28,C
STU1323,Male,Private,Urban,Sports,Primary,Middle,0.9,72.5,8.5,59.7,64.6,53.7,61.0,59.75,D
STU1324,Male,Private,Rural,Coding,Graduate,Middle,7.4,75.2,6.3,100.0,100.0,90.1,83.6,93.43,A+
STU1325,Female,Government,Semi-Urban,Art,Post-Graduate,Middle,1.2,71.8,6.9,68.9,74.0,67.2,75.1,71.3,B
STU1326,Female,Private,Urban,Coding,Secondary,Low,3.2,100.0,9.0,87.0,92.2,73.9,81.1,83.55,A
STU1327,Female,Government,Urban,Sports,Primary,Middle,3.8,79.5,5.5,62.8,63.3,53.0,59.0,59.52,D
STU1328,Female,Government,Semi-Urban,Sports,Graduate,,6.7,80.7,6.6,90.0,90.9,78.7,71.5,82.78,A
STU1329,Male,Government,Urban,None,Graduate,Low,4.3,71.1,5.9,66.9,68.3,65.4,69.1,67.42,C
STU1330,Male,Private,Urban,Sports,Primary,Low,1.9,83.7,5.5,80.0,86.6,46.2,64.4,69.3,C
STU1331,Female,Government,Urban,Sports,,Middle,3.5,79.2,7.3,58.8,60.5,54.8,70.6,61.18,C
STU1332,Female,Government,Rural,Art,Primary,Middle,4.1,57.1,8.6,74.8,75.3,62.8,73.0,71.47,B
STU1333,Female,Government,Rural,Sports,,Middle,3.0,96.0,9.5,79.7,81.7,65.9,62.6,72.48,B
STU1334,Male,Private,Rural,Art,No Schooling,Low,2.9,76.7,6.9,66.7,69.4,64.4,62.9,65.85,C
STU1335,Male,Government,Rural,Coding,Secondary,Middle,2.8,84.4,7.6,84.5,78.1,78.0,89.4,82.5,A
STU1336,Female,Government,Semi-Urban,Art,Graduate,Low,2.8,70.4,,67.6,75.9,64.1,62.0,67.4,C
STU1337,Female,Government,Rural,Sports,Graduate,Middle,2.6,83.4,6.8,82.3,78.3,76.3,71.3,77.05,B
STU1338,Female,Private,Rural,Art,Graduate,Low,2.7,86.0,8.5,70.3,70.7,76.0,66.4,70.85,B
STU1339,Male,Private,Rural,Music,Secondary,Middle,3.5,60.4,6.8,79.2,73.6,81.7,66.1,75.15,B
STU1340,Male,Government,Rural,Music,Graduate,Middle,5.1,84.3,,79.4,78.2,61.3,80.9,74.95,B
